#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
     464       6.2728       1.6456       2.6631       1.4202       1.9536
     465       5.6189       1.3524       2.4106       1.2778       2.2559
     466       5.2881       1.2707       2.3161       1.0631       2.1562
     467       5.3968       1.5739       2.6080       0.8052       2.8877
     468       5.3494       1.5004       4.3833       1.5319       3.7682
     469       8.0547       1.5222       4.3270       1.5918       4.3638
     470       8.0170       1.6619       5.0943       1.8248       5.2946
     471       8.4015       1.5043       3.9092       1.1521       4.2613
     472       8.5309       1.6074       3.9556       1.6824       4.3148
     473       9.1888       1.7784       2.1768       1.6804       3.1155
     474      10.6963       1.4519       2.0784       1.0673       2.6628
     475      10.4502       1.6424       4.3739       1.8911       4.9087
     476       9.2484       1.4136       4.7921       1.8950       4.0801
     477       9.8718       1.6363       2.4837       1.0444       3.4619
     478      11.2317       1.7111       2.4961       1.0866       2.3466
     479      10.4269       1.6581       3.1232       2.5448       3.2504
     480       6.6553       1.5770       3.3916       0.9879       3.5114
     481       7.1848       1.5646       3.6437       0.8689       4.3090
     482      10.5020       1.4691       2.3506       1.0870       3.9675
     483       8.0359       1.4666       3.1910       0.8959       3.8727
     484      10.3945       1.5663       2.7688       1.4016       4.1903
     485       9.0693       1.4900       3.2843       1.7488       3.6198
     486       9.2624       1.6012       3.0759       1.0364       4.3220
     487       9.1760       1.3832       4.2339       1.3402       4.4662
     488       7.1402       1.5211       3.0725       1.2550       3.8946
     489       8.0700       1.5874       4.4331       1.8599       3.9947
     490       8.0949       1.6437       3.4821       1.5220       3.8101
     491       8.3667       1.4949       5.0398       2.0043       5.1411
     492       8.2963       1.5444       4.4353       1.7275       4.4444
     493      10.8735       1.7669       4.4370       1.6695       4.4162
     494       9.5173       1.5143       3.1724       1.5537       4.0802
